edad;sexo;actividad;comuna
42;hombre;comercio;11
40;hombre;comercio;3
41;hombre;comercio;10
42;hombre;produccion;4
39;hombre;servicios;9
42;hombre;servicios;7
42;hombre;servicios;2
41;hombre;comercio;7
41;hombre;comercio;13
42;hombre;servicios;12
42;hombre;comercio;13
25;hombre;comercio;16
40;hombre;comercio;90
42;hombre;comercio;16
41;mujer;comercio;7
39;hombre;produccion;13
41;hombre;comercio;10
40;hombre;comercio;3
41;hombre;produccion;2
39;hombre;servicios;2
39;hombre;comercio;13
38;hombre;servicios;7
39;hombre;servicios;16
40;hombre;comercio;4
30;hombre;comercio;6
37;hombre;comercio;10
41;hombre;comercio;2
40;mujer;comercio;7
41;hombre;comercio;5
38;hombre;comercio;90
38;hombre;comercio;90
38;hombre;comercio;9
37;hombre;servicios;9
39;hombre;comercio;10
42;mujer;comercio;11
43;hombre;comercio;9
42;hombre;comercio;4
42;hombre;comercio;10
39;hombre;produccion;7
40;hombre;comercio;9
40;hombre;comercio;10
40;hombre;comercio;13
35;hombre;comercio;16
38;hombre;comercio;60
39;hombre;comercio;60
28;hombre;comercio;13
39;hombre;comercio;10
39;hombre;comercio;11
38;hombre;comercio;7
39;hombre;comercio;13
38;hombre;comercio;10
37;hombre;comercio;13
38;hombre;comercio;13
39;hombre;comercio;4
39;hombre;comercio;2
42;hombre;comercio;5
37;hombre;produccion;4
33;hombre;comercio;16
38;hombre;servicios;1
38;hombre;servicios;12
45;hombre;comercio;7
22;mujer;comercio;4
41;hombre;servicios;15
43;hombre;comercio;15
41;hombre;comercio;50
52;hombre;servicios;6
51;hombre;servicios;10
39;hombre;comercio;13
59;hombre;produccion;16
20;hombre;comercio;10
52;hombre;comercio;1
51;hombre;comercio;1
50;hombre;servicios;13
47;hombre;comercio;3
46;hombre;comercio;9
42;hombre;comercio;3
44;hombre;comercio;3
40;hombre;comercio;9
39;hombre;servicios;10
39;hombre;servicios;8
55;hombre;servicios;80
52;hombre;comercio;2
51;hombre;produccion;3
49;hombre;comercio;4
51;hombre;comercio;7
44;hombre;comercio;11
42;hombre;produccion;4
40;hombre;comercio;7
41;hombre;comercio;7
50;hombre;comercio;4
42;hombre;comercio;7
44;hombre;servicios;2
41;hombre;produccion;3
37;hombre;comercio;4
27;hombre;comercio;16
39;hombre;servicios;16
47;hombre;produccion;5
49;hombre;produccion;8
50;hombre;produccion;8
40;hombre;produccion;13
45;hombre;comercio;10
45;hombre;servicios;8
44;hombre;comercio;10
37;hombre;comercio;10
36;hombre;comercio;9
33;hombre;comercio;3
34;hombre;comercio;3
32;hombre;servicios;12
35;hombre;produccion;8
35;mujer;comercio;16
46;hombre;produccion;1
42;hombre;servicios;13
54;hombre;comercio;10
39;hombre;comercio;3
51;hombre;comercio;4
53;hombre;comercio;4
50;hombre;comercio;10
35;hombre;servicios;9
36;hombre;comercio;10
46;hombre;produccion;80
44;hombre;produccion;13
40;hombre;comercio;11
39;hombre;comercio;4
60;hombre;comercio;4
46;hombre;produccion;6
33;hombre;servicios;2
41;hombre;servicios;9
39;hombre;produccion;1
23;hombre;produccion;10
54;hombre;comercio;16
41;hombre;comercio;6
38;hombre;produccion;8
51;mujer;comercio;10
50;hombre;comercio;9
44;hombre;comercio;10
42;hombre;comercio;10
64;hombre;comercio;4
39;hombre;comercio;7
34;hombre;comercio;1
50;hombre;comercio;80
59;hombre;comercio;9
55;hombre;comercio;12
55;hombre;produccion;7
52;hombre;comercio;90
51;hombre;produccion;1
49;hombre;comercio;11
49;hombre;comercio;15
48;hombre;servicios;1
52;hombre;comercio;9
56;hombre;comercio;4
42;hombre;comercio;4
41;hombre;servicios;4
39;hombre;servicios;13
51;mujer;comercio;16
41;hombre;comercio;5
42;hombre;produccion;70
43;hombre;comercio;4
42;hombre;produccion;2
43;hombre;servicios;12
36;hombre;produccion;13
37;hombre;produccion;13
34;hombre;servicios;9
49;hombre;comercio;60
48;hombre;comercio;13
56;hombre;produccion;7
52;hombre;comercio;10
50;hombre;comercio;2
49;hombre;comercio;9
48;hombre;comercio;8
45;hombre;produccion;4
42;hombre;comercio;6
47;hombre;servicios;2
47;hombre;comercio;4
39;hombre;produccion;10
33;hombre;comercio;15
46;hombre;comercio;4
38;hombre;produccion;7
37;hombre;produccion;4
58;hombre;comercio;2
61;hombre;servicios;10
45;hombre;comercio;8
47;hombre;comercio;8
44;hombre;produccion;90
49;hombre;comercio;10
54;hombre;produccion;80
45;hombre;comercio;9
35;hombre;produccion;7
32;hombre;comercio;5
34;hombre;comercio;5
24;hombre;comercio;1
53;hombre;comercio;8
42;hombre;comercio;16
46;hombre;comercio;13
43;hombre;produccion;9
53;hombre;comercio;8
54;hombre;comercio;2
56;hombre;comercio;2
54;hombre;produccion;7
51;hombre;comercio;10
52;hombre;produccion;1
51;hombre;servicios;5
53;hombre;comercio;5
52;hombre;comercio;1
55;hombre;comercio;9
55;hombre;comercio;7
28;hombre;comercio;10
45;hombre;comercio;3
37;hombre;comercio;13
50;hombre;comercio;13
47;hombre;comercio;4
48;hombre;comercio;10
44;hombre;servicios;15
53;hombre;servicios;3
53;hombre;comercio;13
59;hombre;comercio;1
42;mujer;produccion;10
35;hombre;comercio;9
39;hombre;produccion;1
55;hombre;comercio;10
52;hombre;servicios;10
54;hombre;servicios;6
53;hombre;comercio;5
53;hombre;comercio;5
27;hombre;produccion;6
51;hombre;comercio;10
53;hombre;servicios;10
50;hombre;comercio;16
49;hombre;comercio;16
54;hombre;servicios;4
50;hombre;comercio;6
51;hombre;comercio;5
51;hombre;comercio;12
49;hombre;comercio;60
46;hombre;servicios;10
51;hombre;comercio;4
41;hombre;produccion;13
46;hombre;comercio;1
36;mujer;comercio;4
39;mujer;comercio;4
68;hombre;comercio;16
52;hombre;servicios;15
54;hombre;comercio;1
53;hombre;comercio;15
36;hombre;servicios;9
53;hombre;comercio;9
54;hombre;comercio;7
50;hombre;servicios;10
52;hombre;comercio;7
52;hombre;comercio;9
51;hombre;comercio;15
49;hombre;comercio;7
50;hombre;comercio;7
51;hombre;comercio;15
48;hombre;comercio;7
50;hombre;comercio;7
49;hombre;comercio;80
47;hombre;comercio;80
48;hombre;comercio;10
50;hombre;comercio;10
49;hombre;produccion;13
50;hombre;produccion;80
49;hombre;comercio;60
47;hombre;comercio;9
47;hombre;servicios;13
46;hombre;comercio;15
27;hombre;comercio;1
47;hombre;comercio;4
48;hombre;comercio;16
46;mujer;comercio;15
28;mujer;comercio;6
45;hombre;comercio;1
44;hombre;comercio;16
46;hombre;comercio;16
46;hombre;comercio;10
43;hombre;servicios;9
51;hombre;comercio;16
51;hombre;comercio;9
49;hombre;servicios;10
49;hombre;comercio;2
51;hombre;comercio;12
48;hombre;servicios;4
48;hombre;comercio;9
48;hombre;comercio;7
47;hombre;comercio;10
47;hombre;comercio;10
47;hombre;produccion;10
47;hombre;comercio;7
49;hombre;comercio;10
46;hombre;servicios;7
53;hombre;servicios;10
48;hombre;comercio;7
49;hombre;comercio;80
47;hombre;comercio;90
46;hombre;servicios;4
47;hombre;servicios;13
47;hombre;comercio;7
46;hombre;comercio;4
46;hombre;comercio;4
46;hombre;comercio;4
44;hombre;comercio;10
45;hombre;produccion;5
46;hombre;produccion;5
45;hombre;comercio;12
44;hombre;comercio;8
42;hombre;comercio;8
50;hombre;comercio;5
48;hombre;produccion;60
49;hombre;comercio;10
47;hombre;servicios;9
49;hombre;comercio;9
46;hombre;produccion;7
49;hombre;comercio;9
46;hombre;comercio;1
48;hombre;comercio;1
47;hombre;comercio;5
49;hombre;servicios;2
46;hombre;comercio;7
51;hombre;servicios;9
53;hombre;comercio;10
46;hombre;produccion;90
50;hombre;comercio;5
46;hombre;servicios;4
48;hombre;servicios;2
46;hombre;produccion;4
48;hombre;comercio;4
45;hombre;comercio;1
47;hombre;comercio;5
46;hombre;comercio;5
47;hombre;comercio;1
45;hombre;servicios;5
46;hombre;produccion;6
45;hombre;comercio;9
43;hombre;comercio;10
44;hombre;servicios;12
46;hombre;comercio;1
40;hombre;servicios;12
43;hombre;servicios;12
44;hombre;produccion;9
44;hombre;comercio;4
58;hombre;comercio;7
21;hombre;comercio;13
59;hombre;comercio;7
41;hombre;produccion;13
40;hombre;comercio;10
41;hombre;comercio;10
43;hombre;comercio;15
41;hombre;comercio;3
42;hombre;comercio;3
47;hombre;comercio;8
40;hombre;comercio;10
42;hombre;comercio;10
41;hombre;servicios;10
39;hombre;comercio;11
38;hombre;comercio;15
43;hombre;comercio;10
43;hombre;comercio;2
43;hombre;comercio;5
41;hombre;comercio;9
43;hombre;comercio;9
48;hombre;comercio;9
36;hombre;comercio;4
41;hombre;comercio;1
53;hombre;comercio;1
41;hombre;produccion;13
42;hombre;comercio;1
38;hombre;servicios;5
35;hombre;comercio;10
41;hombre;comercio;15
42;hombre;comercio;10
40;hombre;comercio;4
39;hombre;comercio;15
41;hombre;servicios;16
40;hombre;comercio;10
35;hombre;comercio;16
40;hombre;comercio;2
39;hombre;comercio;4
38;mujer;comercio;8
40;mujer;servicios;8
37;hombre;servicios;8
39;hombre;comercio;16
39;hombre;comercio;8
39;hombre;servicios;90
31;hombre;produccion;9
36;hombre;comercio;1
35;hombre;produccion;5
35;hombre;servicios;5
18;hombre;servicios;90
36;hombre;servicios;5
37;hombre;servicios;6
36;hombre;comercio;4
35;hombre;comercio;5
38;hombre;comercio;2
35;hombre;comercio;7
20;hombre;comercio;10
34;hombre;servicios;4
36;hombre;comercio;60
34;hombre;comercio;9
36;hombre;comercio;1
36;hombre;servicios;2
36;hombre;comercio;3
33;hombre;servicios;1
34;hombre;comercio;12
35;hombre;comercio;1
57;hombre;comercio;7
36;hombre;comercio;9
36;hombre;comercio;70
38;hombre;comercio;9
37;hombre;comercio;6
33;hombre;comercio;10
34;hombre;comercio;1
34;hombre;comercio;3
35;hombre;servicios;3
35;hombre;servicios;1
33;hombre;servicios;2
34;hombre;servicios;1
34;hombre;servicios;1
34;hombre;comercio;4
35;hombre;comercio;2
32;hombre;servicios;1
34;hombre;servicios;4
34;hombre;comercio;5
31;hombre;comercio;2
33;hombre;comercio;60
33;hombre;comercio;10
31;hombre;comercio;10
33;hombre;comercio;10
33;hombre;servicios;7
31;hombre;servicios;13
33;hombre;comercio;4
33;hombre;produccion;3
30;hombre;comercio;6
33;hombre;comercio;5
34;hombre;comercio;7
32;hombre;comercio;10
36;hombre;comercio;10
33;hombre;servicios;10
33;hombre;comercio;5
33;hombre;produccion;1
33;hombre;servicios;8
33;hombre;servicios;9
33;hombre;produccion;1
31;hombre;servicios;8
31;hombre;comercio;4
32;mujer;comercio;2
33;hombre;comercio;8
31;hombre;comercio;7
31;hombre;servicios;3
31;hombre;comercio;9
33;hombre;produccion;9
32;hombre;produccion;7
31;hombre;servicios;10
33;hombre;comercio;10
35;hombre;comercio;8
31;hombre;produccion;7
30;hombre;servicios;4
32;hombre;servicios;1
26;hombre;servicios;7
20;hombre;servicios;3
23;mujer;servicios;6
29;mujer;servicios;1
30;mujer;comercio;1
26;mujer;comercio;13
18;hombre;comercio;13
24;mujer;comercio;13
21;mujer;comercio;7
18;mujer;comercio;5
61;mujer;comercio;4
19;hombre;comercio;5
22;mujer;comercio;6
21;mujer;produccion;8
50;mujer;produccion;4
26;mujer;comercio;10
26;mujer;servicios;7
19;hombre;servicios;5
19;mujer;produccion;7
23;mujer;produccion;1
26;hombre;comercio;10
26;mujer;comercio;60
24;mujer;produccion;9
25;mujer;comercio;60
19;mujer;comercio;3
20;mujer;produccion;9
29;mujer;comercio;8
24;mujer;comercio;1
22;hombre;comercio;5
18;hombre;comercio;5
19;hombre;servicios;4
19;hombre;comercio;9
29;mujer;comercio;3
20;mujer;comercio;13
22;hombre;produccion;13
31;mujer;comercio;1
27;mujer;comercio;90
29;mujer;comercio;16
20;mujer;servicios;7
22;mujer;comercio;3
25;mujer;comercio;3
19;mujer;produccion;4
21;hombre;comercio;13
21;hombre;comercio;5
21;mujer;produccion;60
22;hombre;comercio;4
20;mujer;produccion;13
19;hombre;servicios;4
20;mujer;produccion;6
22;mujer;produccion;1
21;mujer;comercio;7
30;mujer;comercio;13
29;mujer;produccion;3
19;hombre;comercio;5
23;mujer;produccion;6
21;mujer;comercio;3
32;hombre;comercio;80
19;hombre;comercio;90
30;mujer;comercio;7
20;mujer;comercio;4
22;hombre;servicios;13
32;hombre;comercio;1
23;mujer;produccion;4
23;mujer;comercio;7
24;hombre;servicios;1
23;hombre;servicios;3
22;mujer;comercio;3
31;hombre;comercio;13
20;mujer;servicios;3
51;hombre;comercio;3
19;mujer;produccion;3
23;hombre;comercio;4
30;mujer;produccion;10
26;mujer;comercio;12
57;mujer;produccion;9
25;mujer;servicios;90
21;hombre;comercio;6
19;hombre;comercio;10
34;hombre;comercio;4
25;mujer;produccion;1
23;mujer;comercio;8
24;mujer;produccion;8
26;mujer;comercio;9
27;mujer;comercio;9
19;hombre;produccion;4
23;mujer;comercio;5
31;mujer;servicios;10
21;hombre;comercio;5
29;mujer;comercio;9
25;mujer;comercio;2
19;hombre;comercio;8
25;mujer;comercio;9
19;hombre;comercio;7
28;hombre;comercio;8
30;mujer;comercio;13
19;mujer;produccion;8
21;hombre;produccion;4
23;mujer;comercio;9
21;mujer;comercio;8
19;hombre;produccion;4
24;mujer;comercio;7
21;mujer;servicios;5
22;hombre;servicios;13
27;hombre;comercio;7
24;hombre;servicios;90
41;mujer;comercio;9
58;hombre;comercio;1
45;mujer;comercio;2
32;mujer;comercio;4
20;mujer;comercio;7
26;mujer;servicios;7
23;hombre;servicios;4
30;hombre;comercio;2
35;hombre;comercio;13
40;hombre;comercio;5
37;mujer;comercio;6
26;mujer;produccion;7
27;mujer;comercio;8
30;hombre;comercio;1
19;mujer;comercio;2
20;mujer;comercio;9
24;mujer;comercio;3
28;mujer;comercio;13
26;mujer;servicios;1
19;mujer;comercio;8
23;hombre;servicios;4
20;mujer;comercio;3
19;hombre;servicios;1
22;hombre;comercio;13
26;hombre;servicios;4
24;mujer;servicios;1
25;mujer;comercio;3
21;hombre;comercio;4
24;mujer;comercio;8
28;mujer;comercio;10
19;hombre;comercio;16
21;hombre;comercio;9
22;hombre;servicios;2
20;hombre;servicios;80
19;mujer;produccion;2
24;mujer;comercio;90
29;mujer;comercio;1
33;hombre;comercio;7
25;mujer;servicios;9
36;mujer;comercio;1
24;hombre;produccion;90
26;mujer;produccion;13
30;mujer;comercio;3
25;hombre;produccion;90
25;mujer;comercio;7
21;hombre;comercio;3
18;mujer;servicios;8
21;mujer;comercio;80
26;hombre;servicios;4
30;mujer;comercio;13
33;mujer;comercio;13
22;mujer;comercio;10
32;hombre;servicios;7
30;mujer;servicios;4
32;mujer;comercio;4
32;mujer;comercio;3
31;mujer;comercio;9
31;mujer;servicios;13
31;mujer;comercio;90
31;hombre;comercio;4
31;mujer;comercio;10
32;hombre;comercio;10
31;mujer;comercio;12
31;hombre;comercio;9
33;hombre;comercio;90
33;hombre;comercio;13
32;hombre;comercio;1
31;hombre;comercio;13
32;mujer;comercio;5
31;hombre;comercio;6
33;hombre;servicios;6
31;mujer;servicios;7
32;mujer;comercio;4
31;mujer;produccion;9
31;hombre;comercio;9
32;hombre;comercio;9
31;mujer;comercio;3
33;mujer;comercio;3
31;hombre;comercio;4
32;mujer;comercio;9
30;mujer;comercio;8
33;mujer;comercio;60
31;hombre;servicios;7
30;hombre;servicios;9
32;hombre;comercio;9
30;mujer;servicios;13
30;mujer;comercio;3
38;mujer;comercio;4
31;hombre;produccion;15
33;hombre;produccion;15
33;mujer;comercio;5
32;mujer;comercio;3
30;mujer;comercio;5
32;hombre;comercio;9
32;mujer;comercio;6
30;hombre;comercio;4
32;mujer;produccion;4
31;mujer;comercio;10
32;hombre;comercio;16
32;mujer;comercio;12
30;mujer;servicios;80
31;mujer;comercio;80
30;mujer;comercio;4
31;mujer;comercio;4
32;mujer;produccion;8
32;hombre;comercio;3
31;hombre;comercio;15
68;hombre;comercio;13
30;hombre;servicios;8
32;mujer;servicios;8
31;hombre;servicios;1
36;hombre;servicios;16
32;hombre;comercio;13
30;mujer;comercio;9
30;mujer;produccion;3
30;mujer;comercio;7
32;mujer;comercio;5
31;mujer;comercio;9
30;mujer;comercio;5
32;mujer;comercio;1
31;hombre;servicios;4
48;hombre;servicios;12
32;mujer;servicios;4
30;mujer;servicios;10
42;mujer;produccion;10
31;mujer;comercio;3
32;mujer;servicios;8
30;mujer;produccion;3
32;mujer;produccion;3
32;mujer;servicios;4
31;mujer;comercio;3
46;mujer;comercio;13
31;mujer;comercio;9
32;mujer;comercio;9
30;hombre;comercio;10
30;mujer;servicios;9
32;mujer;produccion;9
33;hombre;servicios;9
30;mujer;servicios;1
32;mujer;comercio;1
32;hombre;produccion;9
31;hombre;comercio;7
31;hombre;comercio;4
30;hombre;comercio;5
30;mujer;comercio;5
33;mujer;comercio;2
29;mujer;comercio;2
31;mujer;comercio;2
31;mujer;produccion;8
30;hombre;produccion;10
32;hombre;produccion;10
31;hombre;servicios;3
19;mujer;comercio;5
31;hombre;comercio;1
30;mujer;produccion;8
30;mujer;comercio;90
30;mujer;produccion;2
30;hombre;comercio;6
30;hombre;comercio;1
32;hombre;servicios;1
30;mujer;produccion;9
32;hombre;produccion;8
31;hombre;servicios;11
31;mujer;produccion;2
30;mujer;produccion;3
31;mujer;produccion;9
31;hombre;servicios;16
31;hombre;produccion;9
31;mujer;comercio;10
31;hombre;comercio;15
31;hombre;comercio;9
31;mujer;servicios;4
30;mujer;servicios;9
31;mujer;servicios;9
29;mujer;produccion;60
31;mujer;comercio;8
29;mujer;servicios;1
31;mujer;produccion;4
30;mujer;produccion;5
29;mujer;comercio;3
31;mujer;servicios;1
29;hombre;produccion;2
30;hombre;comercio;9
63;hombre;comercio;16
32;mujer;comercio;8
29;mujer;produccion;13
29;hombre;comercio;4
31;mujer;comercio;7
33;mujer;produccion;8
30;mujer;servicios;5
29;mujer;servicios;4
29;mujer;produccion;9
30;mujer;comercio;80
30;hombre;comercio;10
30;mujer;comercio;5
31;mujer;comercio;13
31;mujer;comercio;4
29;hombre;servicios;15
31;mujer;comercio;1
31;mujer;servicios;2
29;mujer;comercio;1
30;mujer;comercio;1
30;hombre;servicios;9
29;mujer;produccion;7
29;mujer;produccion;9
32;hombre;comercio;2
29;hombre;comercio;3
39;hombre;comercio;10
31;mujer;comercio;8
31;mujer;comercio;8
30;mujer;comercio;9
30;mujer;servicios;2
32;mujer;servicios;1
30;hombre;comercio;7
30;hombre;comercio;7
32;mujer;comercio;4
31;mujer;comercio;8
30;mujer;comercio;7
30;mujer;comercio;60
29;mujer;comercio;4
29;hombre;produccion;90
29;mujer;servicios;9
30;hombre;servicios;10
31;mujer;comercio;1
29;mujer;servicios;3
30;mujer;servicios;4
30;hombre;servicios;10
29;mujer;comercio;9
30;hombre;comercio;10
30;mujer;comercio;3
31;mujer;produccion;13
28;mujer;comercio;1
30;mujer;comercio;1
30;hombre;comercio;11
30;mujer;comercio;8
32;mujer;comercio;1
31;mujer;comercio;1
28;mujer;servicios;2
30;mujer;comercio;2
29;hombre;comercio;7
30;hombre;produccion;4
30;mujer;servicios;8
30;mujer;comercio;9
30;mujer;comercio;5
30;hombre;servicios;6
28;hombre;servicios;4
30;mujer;produccion;4
30;hombre;servicios;8
28;hombre;servicios;4
29;hombre;servicios;10
28;mujer;produccion;9
29;mujer;comercio;3
29;mujer;produccion;7
31;mujer;produccion;13
28;mujer;servicios;9
29;mujer;servicios;9
28;mujer;comercio;4
30;mujer;comercio;4
29;mujer;comercio;5
28;hombre;comercio;3
